,FSC,Visa Class,Issuances,source,year_month
10102,Vietnam,IR5,18,2021-August,2021-08-01
10103,Vietnam,SB1,5,2021-August,2021-08-01
10104,Vietnam,SE,2,2021-August,2021-08-01
10105,Yemen,CR1,2,2021-August,2021-08-01
10106,Yemen,DV,65,2021-August,2021-08-01
10107,Yemen,F1,10,2021-August,2021-08-01
10108,Yemen,F2B,1,2021-August,2021-08-01
10109,Yemen,F3,52,2021-August,2021-08-01
10110,Yemen,F4,5,2021-August,2021-08-01
10111,Yemen,FX,24,2021-August,2021-08-01
10112,Yemen,IR1,142,2021-August,2021-08-01
10113,Yemen,IR2,82,2021-August,2021-08-01
10114,Yemen,IR5,34,2021-August,2021-08-01
10115,Yemen,IW,8,2021-August,2021-08-01
10116,Yemen,SE,21,2021-August,2021-08-01
10117,Zambia,CR1,1,2021-August,2021-08-01
10118,Zambia,CR2,1,2021-August,2021-08-01
10119,Zambia,DV,4,2021-August,2021-08-01
10120,Zambia,F1,1,2021-August,2021-08-01
10121,Zambia,F3,4,2021-August,2021-08-01
10122,Zambia,F4,1,2021-August,2021-08-01
10123,Zambia,FX,4,2021-August,2021-08-01
10124,Zambia,IR2,5,2021-August,2021-08-01
10125,Zambia,IR5,3,2021-August,2021-08-01
10126,Zambia,SB1,2,2021-August,2021-08-01
10127,Zimbabwe,CR1,3,2021-August,2021-08-01
10128,Zimbabwe,DV,2,2021-August,2021-08-01
10129,Zimbabwe,E3,36,2021-August,2021-08-01
10130,Zimbabwe,EW,8,2021-August,2021-08-01
10131,Zimbabwe,F1,1,2021-August,2021-08-01
10132,Zimbabwe,F3,5,2021-August,2021-08-01
10133,Zimbabwe,F4,2,2021-August,2021-08-01
10134,Zimbabwe,FX,4,2021-August,2021-08-01
10135,Zimbabwe,IB1,1,2021-August,2021-08-01
10136,Zimbabwe,IR1,4,2021-August,2021-08-01
10137,Zimbabwe,IR2,1,2021-August,2021-08-01
10138,Zimbabwe,IR3,1,2021-August,2021-08-01
10139,Zimbabwe,IR5,15,2021-August,2021-08-01
10140,Zimbabwe,IW,1,2021-August,2021-08-01
10141,Zimbabwe,SB1,1,2021-August,2021-08-01
10142,Afghanistan,CQ,405,2021-September,2021-09-01
10143,Afghanistan,CR1,2,2021-September,2021-09-01
10144,Afghanistan,DV,66,2021-September,2021-09-01
10145,Afghanistan,F1,1,2021-September,2021-09-01
10146,Afghanistan,F2B,1,2021-September,2021-09-01
10147,Afghanistan,F3,1,2021-September,2021-09-01
10148,Afghanistan,FX,7,2021-September,2021-09-01
10149,Afghanistan,IR1,11,2021-September,2021-09-01
10150,Afghanistan,IR5,10,2021-September,2021-09-01
10151,Afghanistan,SQ,112,2021-September,2021-09-01
10152,Albania,CR1,17,2021-September,2021-09-01
10153,Albania,DV,194,2021-September,2021-09-01
10154,Albania,EW,2,2021-September,2021-09-01
10155,Albania,F1,1,2021-September,2021-09-01
10156,Albania,F2B,1,2021-September,2021-09-01
10157,Albania,F3,9,2021-September,2021-09-01
10158,Albania,F4,71,2021-September,2021-09-01
10159,Albania,FX,7,2021-September,2021-09-01
10160,Albania,IR1,27,2021-September,2021-09-01
10161,Albania,IR2,5,2021-September,2021-09-01
10162,Albania,IR5,241,2021-September,2021-09-01
10163,Albania,SB1,4,2021-September,2021-09-01
10164,Albania,SE,9,2021-September,2021-09-01
10165,Algeria,CR1,1,2021-September,2021-09-01
10166,Algeria,DV,489,2021-September,2021-09-01
10167,Algeria,F2B,2,2021-September,2021-09-01
10168,Algeria,F4,5,2021-September,2021-09-01
10169,Algeria,FX,69,2021-September,2021-09-01
10170,Algeria,IR1,11,2021-September,2021-09-01
10171,Algeria,IR2,2,2021-September,2021-09-01
10172,Algeria,IR5,5,2021-September,2021-09-01
10173,Algeria,SB1,2,2021-September,2021-09-01
10174,Angola,CR1,1,2021-September,2021-09-01
10175,Angola,CR2,2,2021-September,2021-09-01
10176,Angola,DV,1,2021-September,2021-09-01
10177,Angola,IR5,3,2021-September,2021-09-01
10178,Anguilla,F1,1,2021-September,2021-09-01
10179,Anguilla,IR5,1,2021-September,2021-09-01
10180,Antigua and Barbuda,F1,10,2021-September,2021-09-01
10181,Antigua and Barbuda,F2B,2,2021-September,2021-09-01
10182,Antigua and Barbuda,F4,3,2021-September,2021-09-01
10183,Antigua and Barbuda,FX,9,2021-September,2021-09-01
10184,Antigua and Barbuda,IR2,3,2021-September,2021-09-01
10185,Antigua and Barbuda,IR5,3,2021-September,2021-09-01
10186,Argentina,CR1,1,2021-September,2021-09-01
10187,Argentina,CR2,1,2021-September,2021-09-01
10188,Argentina,DV,22,2021-September,2021-09-01
10189,Argentina,E1,2,2021-September,2021-09-01
10190,Argentina,E3,4,2021-September,2021-09-01
10191,Argentina,F1,10,2021-September,2021-09-01
10192,Argentina,F2B,7,2021-September,2021-09-01
10193,Argentina,F3,8,2021-September,2021-09-01
10194,Argentina,F4,5,2021-September,2021-09-01
10195,Argentina,FX,9,2021-September,2021-09-01
10196,Argentina,IR1,3,2021-September,2021-09-01
10197,Argentina,IR2,5,2021-September,2021-09-01
10198,Argentina,IR5,21,2021-September,2021-09-01
10199,Argentina,SB1,4,2021-September,2021-09-01
10200,Armenia,CR1,3,2021-September,2021-09-01
10201,Armenia,DV,65,2021-September,2021-09-01
10202,Armenia,E1,1,2021-September,2021-09-01
10203,Armenia,EW,1,2021-September,2021-09-01
10204,Armenia,F1,11,2021-September,2021-09-01
10205,Armenia,F2B,2,2021-September,2021-09-01
10206,Armenia,F3,7,2021-September,2021-09-01
10207,Armenia,F4,6,2021-September,2021-09-01
10208,Armenia,FX,15,2021-September,2021-09-01
10209,Armenia,IR1,3,2021-September,2021-09-01
10210,Armenia,IR2,2,2021-September,2021-09-01
10211,Armenia,IR5,52,2021-September,2021-09-01
10212,Armenia,SE,1,2021-September,2021-09-01
10213,Aruba,F3,1,2021-September,2021-09-01
10214,Australia,DV,20,2021-September,2021-09-01
10215,Australia,EW,1,2021-September,2021-09-01
10216,Australia,IR1,1,2021-September,2021-09-01
10217,Australia,IR2,1,2021-September,2021-09-01
10218,Australia,SB1,1,2021-September,2021-09-01
10219,Austria,CR1,1,2021-September,2021-09-01
10220,Austria,DV,7,2021-September,2021-09-01
10221,Austria,F4,1,2021-September,2021-09-01
10222,Austria,IR1,4,2021-September,2021-09-01
10223,Austria,IR2,1,2021-September,2021-09-01
10224,Austria,IR5,1,2021-September,2021-09-01
10225,Austria,SB1,2,2021-September,2021-09-01
10226,Azerbaijan,CR1,1,2021-September,2021-09-01
10227,Azerbaijan,DV,105,2021-September,2021-09-01
10228,Azerbaijan,F1,1,2021-September,2021-09-01
10229,Azerbaijan,IR2,3,2021-September,2021-09-01
10230,Azerbaijan,IR5,5,2021-September,2021-09-01
10231,Azerbaijan,SE,2,2021-September,2021-09-01
10232,"Bahamas, The",CR1,1,2021-September,2021-09-01
10233,"Bahamas, The",E3,2,2021-September,2021-09-01
10234,"Bahamas, The",F1,3,2021-September,2021-09-01
10235,"Bahamas, The",F2B,1,2021-September,2021-09-01
10236,"Bahamas, The",F4,1,2021-September,2021-09-01
10237,"Bahamas, The",FX,3,2021-September,2021-09-01
10238,"Bahamas, The",IR1,1,2021-September,2021-09-01
10239,"Bahamas, The",IR2,4,2021-September,2021-09-01
10240,"Bahamas, The",IR5,7,2021-September,2021-09-01
10241,Bahrain,DV,1,2021-September,2021-09-01
10242,Bahrain,E3,1,2021-September,2021-09-01
10243,Bahrain,IR1,1,2021-September,2021-09-01
10244,Bangladesh,CR1,10,2021-September,2021-09-01
10245,Bangladesh,E1,4,2021-September,2021-09-01
10246,Bangladesh,E2,1,2021-September,2021-09-01
10247,Bangladesh,EW,2,2021-September,2021-09-01
10248,Bangladesh,F1,7,2021-September,2021-09-01
10249,Bangladesh,F2B,8,2021-September,2021-09-01
10250,Bangladesh,F3,10,2021-September,2021-09-01
10251,Bangladesh,F4,294,2021-September,2021-09-01
10252,Bangladesh,FX,14,2021-September,2021-09-01
10253,Bangladesh,IR1,124,2021-September,2021-09-01
10254,Bangladesh,IR2,29,2021-September,2021-09-01
10255,Bangladesh,IR5,327,2021-September,2021-09-01
10256,Bangladesh,SB1,14,2021-September,2021-09-01
10257,Bangladesh,SE,3,2021-September,2021-09-01
10258,Barbados,F1,11,2021-September,2021-09-01
10259,Barbados,F2B,3,2021-September,2021-09-01
10260,Barbados,F3,4,2021-September,2021-09-01
10261,Barbados,FX,5,2021-September,2021-09-01
10262,Barbados,IR1,1,2021-September,2021-09-01
10263,Barbados,IR2,3,2021-September,2021-09-01
10264,Belarus,DV,191,2021-September,2021-09-01
10265,Belarus,E1,4,2021-September,2021-09-01
10266,Belarus,F1,4,2021-September,2021-09-01
10267,Belarus,F4,1,2021-September,2021-09-01
10268,Belarus,FX,17,2021-September,2021-09-01
10269,Belarus,IR1,1,2021-September,2021-09-01
10270,Belarus,IR2,3,2021-September,2021-09-01
10271,Belarus,IR5,18,2021-September,2021-09-01
10272,Belgium,CR1,3,2021-September,2021-09-01
10273,Belgium,DV,7,2021-September,2021-09-01
10274,Belgium,FX,1,2021-September,2021-09-01
10275,Belgium,IR1,2,2021-September,2021-09-01
10276,Belgium,IR2,3,2021-September,2021-09-01
10277,Belgium,IR5,2,2021-September,2021-09-01
10278,Belgium,SB1,1,2021-September,2021-09-01
10279,Belize,CR1,2,2021-September,2021-09-01
10280,Belize,F1,4,2021-September,2021-09-01
10281,Belize,F3,1,2021-September,2021-09-01
10282,Belize,FX,7,2021-September,2021-09-01
10283,Belize,IB2,2,2021-September,2021-09-01
10284,Belize,IR1,2,2021-September,2021-09-01
10285,Belize,IR2,2,2021-September,2021-09-01
10286,Belize,IR5,3,2021-September,2021-09-01
10287,Benin,CR1,4,2021-September,2021-09-01
10288,Benin,DV,33,2021-September,2021-09-01
10289,Benin,F1,2,2021-September,2021-09-01
10290,Benin,F3,8,2021-September,2021-09-01
10291,Benin,FX,17,2021-September,2021-09-01
10292,Benin,IR1,4,2021-September,2021-09-01
10293,Benin,IR2,17,2021-September,2021-09-01
10294,Benin,IR5,4,2021-September,2021-09-01
10295,Bermuda,E3,3,2021-September,2021-09-01
10296,Bermuda,IR1,3,2021-September,2021-09-01
10297,Bhutan,DV,14,2021-September,2021-09-01
10298,Bolivia,CR1,3,2021-September,2021-09-01
10299,Bolivia,EW,7,2021-September,2021-09-01
10300,Bolivia,F1,27,2021-September,2021-09-01
10301,Bolivia,F2B,17,2021-September,2021-09-01
10302,Bolivia,F3,9,2021-September,2021-09-01
10303,Bolivia,F4,24,2021-September,2021-09-01
10304,Bolivia,FX,69,2021-September,2021-09-01
10305,Bolivia,IR1,13,2021-September,2021-09-01
10306,Bolivia,IR2,20,2021-September,2021-09-01
10307,Bolivia,IR5,31,2021-September,2021-09-01
10308,Bolivia,SB1,1,2021-September,2021-09-01
10309,Bolivia,SE,3,2021-September,2021-09-01
10310,Bolivia,SR,4,2021-September,2021-09-01
10311,Bosnia-Herzegovina,CR1,3,2021-September,2021-09-01
10312,Bosnia-Herzegovina,DV,10,2021-September,2021-09-01
10313,Bosnia-Herzegovina,EW,3,2021-September,2021-09-01
10314,Bosnia-Herzegovina,F3,10,2021-September,2021-09-01
10315,Bosnia-Herzegovina,F4,5,2021-September,2021-09-01
10316,Bosnia-Herzegovina,FX,4,2021-September,2021-09-01
10317,Bosnia-Herzegovina,IR1,2,2021-September,2021-09-01
10318,Bosnia-Herzegovina,IR2,1,2021-September,2021-09-01
10319,Bosnia-Herzegovina,SB1,2,2021-September,2021-09-01
10320,Botswana,E3,1,2021-September,2021-09-01
10321,Botswana,IR2,3,2021-September,2021-09-01
10322,Botswana,IR5,1,2021-September,2021-09-01
10323,Brazil,CR1,25,2021-September,2021-09-01
10324,Brazil,CR2,5,2021-September,2021-09-01
10325,Brazil,E1,17,2021-September,2021-09-01
10326,Brazil,E2,7,2021-September,2021-09-01
10327,Brazil,E3,14,2021-September,2021-09-01
10328,Brazil,EW,7,2021-September,2021-09-01
10329,Brazil,F1,11,2021-September,2021-09-01
10330,Brazil,F2B,2,2021-September,2021-09-01
10331,Brazil,F3,14,2021-September,2021-09-01
10332,Brazil,F4,21,2021-September,2021-09-01
10333,Brazil,FX,23,2021-September,2021-09-01
10334,Brazil,IB1,2,2021-September,2021-09-01
10335,Brazil,IR1,112,2021-September,2021-09-01
10336,Brazil,IR2,58,2021-September,2021-09-01
10337,Brazil,IR5,218,2021-September,2021-09-01
10338,Brazil,IW,2,2021-September,2021-09-01
10339,Brazil,SB1,4,2021-September,2021-09-01
10340,Brazil,SD,4,2021-September,2021-09-01
10341,Brazil,SE,2,2021-September,2021-09-01
10342,British Virgin Islands,CR2,1,2021-September,2021-09-01
10343,British Virgin Islands,F4,1,2021-September,2021-09-01
10344,British Virgin Islands,FX,1,2021-September,2021-09-01
10345,Bulgaria,CR1,2,2021-September,2021-09-01
10346,Bulgaria,DV,43,2021-September,2021-09-01
10347,Bulgaria,F1,1,2021-September,2021-09-01
10348,Bulgaria,F3,4,2021-September,2021-09-01
10349,Bulgaria,IH3,7,2021-September,2021-09-01
10350,Bulgaria,IR2,2,2021-September,2021-09-01
10351,Bulgaria,IR5,8,2021-September,2021-09-01
10352,Burkina Faso,CR1,3,2021-September,2021-09-01
10353,Burkina Faso,DV,1,2021-September,2021-09-01
10354,Burkina Faso,FX,5,2021-September,2021-09-01
10355,Burkina Faso,IR1,1,2021-September,2021-09-01
10356,Burkina Faso,IR5,1,2021-September,2021-09-01
10357,Burma,CR1,7,2021-September,2021-09-01
10358,Burma,DV,47,2021-September,2021-09-01
10359,Burma,F1,1,2021-September,2021-09-01
10360,Burma,F2B,2,2021-September,2021-09-01
10361,Burma,F3,6,2021-September,2021-09-01
10362,Burma,F4,53,2021-September,2021-09-01
10363,Burma,FX,6,2021-September,2021-09-01
10364,Burma,IR1,17,2021-September,2021-09-01
10365,Burma,IR2,1,2021-September,2021-09-01
10366,Burma,IR5,17,2021-September,2021-09-01
10367,Burma,SD,4,2021-September,2021-09-01
10368,Burma,SE,4,2021-September,2021-09-01
10369,Burundi,DV,20,2021-September,2021-09-01
10370,Burundi,FX,2,2021-September,2021-09-01
10371,Burundi,IR1,5,2021-September,2021-09-01
10372,Cabo Verde,CR1,2,2021-September,2021-09-01
10373,Cabo Verde,F1,14,2021-September,2021-09-01
10374,Cabo Verde,F2B,13,2021-September,2021-09-01
10375,Cabo Verde,F3,2,2021-September,2021-09-01
10376,Cabo Verde,FX,20,2021-September,2021-09-01
10377,Cabo Verde,IR1,2,2021-September,2021-09-01
10378,Cabo Verde,IR2,8,2021-September,2021-09-01
10379,Cabo Verde,IR5,29,2021-September,2021-09-01
10380,Cabo Verde,SB1,2,2021-September,2021-09-01
10381,Cambodia,CR1,2,2021-September,2021-09-01
10382,Cambodia,DV,24,2021-September,2021-09-01
10383,Cambodia,EW,7,2021-September,2021-09-01
10384,Cambodia,F1,9,2021-September,2021-09-01
10385,Cambodia,F2B,7,2021-September,2021-09-01
10386,Cambodia,F3,13,2021-September,2021-09-01
10387,Cambodia,F4,48,2021-September,2021-09-01
10388,Cambodia,FX,37,2021-September,2021-09-01
10389,Cambodia,IR1,25,2021-September,2021-09-01
10390,Cambodia,IR2,12,2021-September,2021-09-01
10391,Cambodia,IR5,91,2021-September,2021-09-01
10392,Cambodia,SB1,1,2021-September,2021-09-01
10393,Cambodia,SE,9,2021-September,2021-09-01
10394,Cameroon,CR1,8,2021-September,2021-09-01
10395,Cameroon,DV,194,2021-September,2021-09-01
10396,Cameroon,E3,4,2021-September,2021-09-01
10397,Cameroon,F1,11,2021-September,2021-09-01
10398,Cameroon,F2B,3,2021-September,2021-09-01
10399,Cameroon,F3,1,2021-September,2021-09-01
10400,Cameroon,F4,6,2021-September,2021-09-01
10401,Cameroon,FX,190,2021-September,2021-09-01
10402,Cameroon,IR1,28,2021-September,2021-09-01
10403,Cameroon,IR2,29,2021-September,2021-09-01
10404,Cameroon,IR5,77,2021-September,2021-09-01
10405,Cameroon,SB1,1,2021-September,2021-09-01
10406,Canada,CR1,9,2021-September,2021-09-01
10407,Canada,CR2,1,2021-September,2021-09-01
10408,Canada,E1,2,2021-September,2021-09-01
10409,Canada,E3,3,2021-September,2021-09-01
10410,Canada,F2B,2,2021-September,2021-09-01
10411,Canada,F3,1,2021-September,2021-09-01
10412,Canada,F4,15,2021-September,2021-09-01
10413,Canada,FX,2,2021-September,2021-09-01
10414,Canada,IB1,2,2021-September,2021-09-01
10415,Canada,IR1,67,2021-September,2021-09-01
10416,Canada,IR2,13,2021-September,2021-09-01
10417,Canada,IR5,5,2021-September,2021-09-01
10418,Canada,SB1,1,2021-September,2021-09-01
10419,Canada,SD,1,2021-September,2021-09-01
10420,Cayman Islands,IR2,2,2021-September,2021-09-01
10421,Central African Republic,F1,1,2021-September,2021-09-01
10422,Central African Republic,FX,1,2021-September,2021-09-01
10423,Central African Republic,IR1,1,2021-September,2021-09-01
10424,Central African Republic,IR3,2,2021-September,2021-09-01
10425,Chad,DV,8,2021-September,2021-09-01
10426,Chad,FX,2,2021-September,2021-09-01
10427,Chad,IR2,1,2021-September,2021-09-01
10428,Chile,CR1,2,2021-September,2021-09-01
10429,Chile,DV,1,2021-September,2021-09-01
10430,Chile,F4,4,2021-September,2021-09-01
10431,Chile,FX,4,2021-September,2021-09-01
10432,Chile,IR1,7,2021-September,2021-09-01
10433,Chile,IR5,6,2021-September,2021-09-01
10434,Chile,SB1,1,2021-September,2021-09-01
10435,China - mainland born,C5,4,2021-September,2021-09-01
10436,China - mainland born,CR1,21,2021-September,2021-09-01
10437,China - mainland born,CR2,5,2021-September,2021-09-01
10438,China - mainland born,E1,69,2021-September,2021-09-01
10439,China - mainland born,E2,8,2021-September,2021-09-01
10440,China - mainland born,E3,6,2021-September,2021-09-01
10441,China - mainland born,EW,16,2021-September,2021-09-01
10442,China - mainland born,F1,80,2021-September,2021-09-01
10443,China - mainland born,F2B,215,2021-September,2021-09-01
10444,China - mainland born,F3,151,2021-September,2021-09-01
10445,China - mainland born,F4,888,2021-September,2021-09-01
10446,China - mainland born,FX,340,2021-September,2021-09-01
10447,China - mainland born,IB1,1,2021-September,2021-09-01
10448,China - mainland born,IR1,90,2021-September,2021-09-01
10449,China - mainland born,IR2,42,2021-September,2021-09-01
10450,China - mainland born,IR5,639,2021-September,2021-09-01
10451,China - mainland born,IW,1,2021-September,2021-09-01
10452,China - mainland born,SB1,24,2021-September,2021-09-01
10453,China - mainland born,SE,4,2021-September,2021-09-01
10454,China - mainland born,SR,1,2021-September,2021-09-01
10455,China - mainland born,T5,16,2021-September,2021-09-01
10456,China - Taiwan born,CR1,2,2021-September,2021-09-01
10457,China - Taiwan born,DV,56,2021-September,2021-09-01
10458,China - Taiwan born,E2,24,2021-September,2021-09-01
10459,China - Taiwan born,E3,3,2021-September,2021-09-01
10460,China - Taiwan born,EW,2,2021-September,2021-09-01
10461,China - Taiwan born,F1,2,2021-September,2021-09-01
10462,China - Taiwan born,F2B,3,2021-September,2021-09-01
10463,China - Taiwan born,F3,7,2021-September,2021-09-01
10464,China - Taiwan born,F4,64,2021-September,2021-09-01
10465,China - Taiwan born,FX,14,2021-September,2021-09-01
10466,China - Taiwan born,IR1,6,2021-September,2021-09-01
10467,China - Taiwan born,IR2,1,2021-September,2021-09-01
10468,China - Taiwan born,IR3,4,2021-September,2021-09-01
10469,China - Taiwan born,IR5,12,2021-September,2021-09-01
10470,China - Taiwan born,SB1,22,2021-September,2021-09-01
10471,Christmas Island,IR5,1,2021-September,2021-09-01
10472,Colombia,CR1,118,2021-September,2021-09-01
10473,Colombia,CR2,37,2021-September,2021-09-01
10474,Colombia,E1,1,2021-September,2021-09-01
10475,Colombia,E3,4,2021-September,2021-09-01
10476,Colombia,EW,2,2021-September,2021-09-01
10477,Colombia,F1,12,2021-September,2021-09-01
10478,Colombia,F2B,4,2021-September,2021-09-01
10479,Colombia,F3,7,2021-September,2021-09-01
10480,Colombia,F4,39,2021-September,2021-09-01
10481,Colombia,FX,24,2021-September,2021-09-01
10482,Colombia,IH3,11,2021-September,2021-09-01
10483,Colombia,IR1,265,2021-September,2021-09-01
10484,Colombia,IR2,225,2021-September,2021-09-01
10485,Colombia,IR5,218,2021-September,2021-09-01
10486,Colombia,IW,2,2021-September,2021-09-01
10487,Colombia,SB1,27,2021-September,2021-09-01
10488,Colombia,SE,4,2021-September,2021-09-01
10489,"Congo, Democratic Republic of the",CR1,6,2021-September,2021-09-01
10490,"Congo, Democratic Republic of the",DV,346,2021-September,2021-09-01
10491,"Congo, Democratic Republic of the",FX,30,2021-September,2021-09-01
10492,"Congo, Democratic Republic of the",IR1,18,2021-September,2021-09-01
10493,"Congo, Democratic Republic of the",IR2,7,2021-September,2021-09-01
10494,"Congo, Democratic Republic of the",IR5,30,2021-September,2021-09-01
10495,"Congo, Republic of the",DV,36,2021-September,2021-09-01
10496,"Congo, Republic of the",IR1,1,2021-September,2021-09-01
10497,"Congo, Republic of the",IR2,1,2021-September,2021-09-01
10498,"Congo, Republic of the",IR5,2,2021-September,2021-09-01
10499,Costa Rica,CR1,3,2021-September,2021-09-01
10500,Costa Rica,DV,5,2021-September,2021-09-01
10501,Costa Rica,F1,2,2021-September,2021-09-01
10502,Costa Rica,FX,2,2021-September,2021-09-01
10503,Costa Rica,IH3,1,2021-September,2021-09-01
10504,Costa Rica,IR1,15,2021-September,2021-09-01
10505,Costa Rica,IR2,12,2021-September,2021-09-01
10506,Costa Rica,IR5,12,2021-September,2021-09-01
10507,Cote d'Ivoire,CR1,3,2021-September,2021-09-01
10508,Cote d'Ivoire,DV,73,2021-September,2021-09-01
10509,Cote d'Ivoire,F1,16,2021-September,2021-09-01
10510,Cote d'Ivoire,F2B,5,2021-September,2021-09-01
10511,Cote d'Ivoire,F4,5,2021-September,2021-09-01
10512,Cote d'Ivoire,FX,44,2021-September,2021-09-01
10513,Cote d'Ivoire,IR1,13,2021-September,2021-09-01
10514,Cote d'Ivoire,IR2,21,2021-September,2021-09-01
10515,Cote d'Ivoire,IR5,16,2021-September,2021-09-01
10516,Cote d'Ivoire,SD,2,2021-September,2021-09-01
10517,Croatia,DV,4,2021-September,2021-09-01
10518,Croatia,F4,1,2021-September,2021-09-01
10519,Croatia,IR1,2,2021-September,2021-09-01
10520,Croatia,IR5,1,2021-September,2021-09-01
10521,Cuba,CR1,3,2021-September,2021-09-01
10522,Cuba,DV,219,2021-September,2021-09-01
10523,Cuba,F1,4,2021-September,2021-09-01
10524,Cuba,F2B,1,2021-September,2021-09-01
10525,Cuba,FX,63,2021-September,2021-09-01
10526,Cuba,IR1,15,2021-September,2021-09-01
10527,Cuba,IR2,36,2021-September,2021-09-01
10528,Cuba,IR5,47,2021-September,2021-09-01
10529,Curacao,IR5,2,2021-September,2021-09-01
10530,Czech Republic,DV,7,2021-September,2021-09-01
10531,Czech Republic,E2,1,2021-September,2021-09-01
10532,Czech Republic,E3,1,2021-September,2021-09-01
10533,Czech Republic,F1,2,2021-September,2021-09-01
10534,Czech Republic,IR1,1,2021-September,2021-09-01
10535,Czech Republic,IR5,2,2021-September,2021-09-01
10536,Denmark,FX,1,2021-September,2021-09-01
10537,Djibouti,CR1,1,2021-September,2021-09-01
10538,Djibouti,DV,10,2021-September,2021-09-01
10539,Djibouti,IR1,1,2021-September,2021-09-01
10540,Djibouti,IR2,3,2021-September,2021-09-01
10541,Dominica,E3,2,2021-September,2021-09-01
10542,Dominica,F1,25,2021-September,2021-09-01
10543,Dominica,F2B,3,2021-September,2021-09-01
10544,Dominica,F3,8,2021-September,2021-09-01
10545,Dominica,F4,7,2021-September,2021-09-01
10546,Dominica,FX,13,2021-September,2021-09-01
10547,Dominica,IR1,2,2021-September,2021-09-01
10548,Dominica,IR5,6,2021-September,2021-09-01
10549,Dominican Republic,BX,1,2021-September,2021-09-01
10550,Dominican Republic,CR1,114,2021-September,2021-09-01
10551,Dominican Republic,CR2,25,2021-September,2021-09-01
10552,Dominican Republic,E2,3,2021-September,2021-09-01
